id	query	expected_cuis	why	disallowed_cuis
paragraph_87	Genetic testing confirmed cystic fibrosis in a child with chronic cough, pancreatic insufficiency, and an abnormal sweat chloride test. Ivacaftor was discussed because the mutation was responsive.	C0010674|C0030293|C0428295|C3264621	Cystic fibrosis paragraph should retrieve cystic fibrosis, pancreatic insufficiency, sweat chloride test, and ivacaftor.
paragraph_88	After delivery, postpartum hemorrhage occurred because of uterine atony. Oxytocin was administered, uterine massage continued, and blood transfusion was prepared.	C0032797|C0042135|C0030095|C0005841	Obstetric hemorrhage paragraph should retrieve postpartum hemorrhage, uterine atony, oxytocin, and blood transfusion.
paragraph_89	Vascular clinic evaluated peripheral arterial disease with exertional calf claudication. Ankle brachial index was abnormal, and cilostazol was prescribed along with smoking cessation counseling.	C1704436|C1328319|C0055729	Vascular paragraph should retrieve peripheral arterial disease, ankle brachial index, and cilostazol.
paragraph_90	Psychiatry treated bipolar disorder after a manic episode with decreased sleep and pressured speech. Lithium was restarted, and valproate was considered if mania persisted.	C0005586|C0023870|C0080356|C0338831	Psychiatry paragraph should retrieve bipolar disorder, lithium, valproate, and mania.
paragraph_91	A toddler with pica had lead poisoning after an elevated blood lead level. Public health inspected the home, and chelation therapy was arranged.	C0023176|C0428256|C0007975	Environmental pediatrics paragraph should retrieve lead poisoning, blood lead level, and chelation therapy.
paragraph_92	Audiology evaluated progressive hearing loss with abnormal audiometry. The patient was referred for cochlear implant assessment after hearing aids provided limited benefit.	C1384666|C0004286|C0009199	Audiology paragraph should retrieve hearing loss, audiometry, and cochlear implant.
paragraph_93	Wound care assessed a sacral pressure ulcer with necrotic tissue and surrounding erythema. Wound debridement was performed, and pressure offloading was reinforced.	C4554531|C0748470|C0191342	Wound care paragraph should retrieve pressure ulcer, sacral ulcer, and wound debridement.
paragraph_94	The ICU team managed acute respiratory distress syndrome with hypoxemia despite mechanical ventilation. Prone positioning improved oxygenation, and low tidal volume ventilation was continued.	C0035222|C0199470|C4551696	Critical care paragraph should retrieve acute respiratory distress syndrome, mechanical ventilation, and prone positioning.
paragraph_95	Hepatology suspected autoimmune hepatitis after elevated transaminases, positive antinuclear antibodies, and positive smooth muscle antibody. Prednisone was started while liver biopsy was reviewed.	C4721555|C0003243|C0369998|C0032952	Autoimmune liver disease paragraph should retrieve autoimmune hepatitis, antinuclear antibodies, smooth muscle antibody, and prednisone.	C0030768|C0206488|C1709941|C3846076|C0541653|C0206176|C0730229|C5418818
paragraph_96	Gynecology evaluated chronic pelvic pain and dysmenorrhea from suspected endometriosis. Diagnostic laparoscopy identified peritoneal implants, and hormonal suppression was discussed.	C0014175|C0013390|C0031150	Gynecology paragraph should retrieve endometriosis, dysmenorrhea, and laparoscopy.
paragraph_97	A kidney transplant recipient developed rising creatinine and donor specific antibodies. Renal biopsy showed acute cellular rejection, tacrolimus trough was low, prednisone pulse was given, and mycophenolate was increased.	C0022671|C0877453|C0194073|C0085149|C0883242|C0032952|C0201975	Transplant paragraph should retrieve kidney transplant, acute cellular rejection, renal biopsy, tacrolimus, mycophenolate, prednisone, and rising creatinine measurement.
paragraph_98	In a kidney transplant recipient with rising BK viral load, biopsy confirmed BK virus nephropathy. Tacrolimus was reduced and leflunomide was considered while renal function was monitored.	C0022671|C1697878|C0085149|C0063041	Transplant infection paragraph should retrieve kidney transplant, BK virus nephropathy, tacrolimus, and leflunomide.
paragraph_99	After induction chemotherapy, the patient developed neutropenic fever with an absolute neutrophil count of 200. Blood cultures were drawn, and cefepime was started empirically.	C0746883|C0948762|C0200949|C0055003	Neutropenic fever paragraph should retrieve neutropenic fever, absolute neutrophil count, blood culture, and cefepime.
paragraph_100	A pregnant patient at 34 weeks had severe range blood pressure, headache, and proteinuria consistent with preeclampsia. Magnesium sulfate and labetalol were given before delivery planning.	C0032914|C0033687|C0024480|C0022860	Obstetric hypertension paragraph should retrieve preeclampsia, proteinuria, magnesium sulfate, and labetalol.
paragraph_101	Blood cultures grew Staphylococcus aureus, and transesophageal echocardiography showed a mitral valve vegetation consistent with infective endocarditis. Vancomycin was continued pending susceptibilities.	C1541923|C0038172|C0206054|C1285498|C0042313	Endocarditis paragraph should retrieve infective endocarditis, Staphylococcus aureus, transesophageal echocardiography, vegetation, and vancomycin.
paragraph_102	Orthopedics aspirated a painful knee arthroplasty. Synovial culture grew Staphylococcus epidermidis consistent with prosthetic joint infection, and vancomycin plus rifampin was started.	C0410808|C0204854|C0038174|C0042313|C0035608	Prosthetic joint infection paragraph should retrieve prosthetic joint infection, joint aspiration, Staphylococcus epidermidis, vancomycin, and rifampin.
paragraph_103	Warfarin clinic noted supratherapeutic INR with epistaxis. Vitamin K was administered, warfarin was held, and repeat INR testing was scheduled.	C4049341|C0525032|C0043031|C0042878|C0014591	Anticoagulation safety paragraph should retrieve supratherapeutic INR, INR, warfarin, vitamin K, and epistaxis.
paragraph_104	A young woman with lupus nephritis had hematuria, proteinuria, low complement C3, and positive double stranded DNA antibody. Mycophenolate and prednisone were started after renal biopsy.	C0024143|C0018965|C0033687|C0009506|C0919679|C0883242|C0032952	Lupus nephritis paragraph should retrieve lupus nephritis, hematuria, proteinuria, complement C3, double stranded DNA antibody, mycophenolate, and prednisone.
paragraph_105	Patient with adrenal crisis had hypotension and hyponatremia. Cortisol was low after cosyntropin stimulation testing, and stress dose hydrocortisone was given.	C0151467|C0020649|C0020625|C0020268	Adrenal crisis paragraph should retrieve adrenal crisis, hypotension, hyponatremia, and cortisol/hydrocortisone.
paragraph_106	Newborn screening was positive for phenylketonuria with elevated phenylalanine. Dietary phenylalanine restriction was started, and sapropterin was discussed with genetics.	C0027617|C0031485|C0031453|C0048897	Metabolic genetics paragraph should retrieve newborn screening, phenylketonuria, phenylalanine, and sapropterin.
paragraph_107	A patient receiving pembrolizumab developed immune-mediated colitis with watery diarrhea. Colonoscopy showed colitis, prednisone was started, and the immune checkpoint inhibitor was held.	C3658706|C4761223|C0011991|C0009378|C0009319|C0032952|C4684977	Immunotherapy toxicity paragraph should retrieve pembrolizumab, immune-mediated colitis, diarrhea, colonoscopy, colitis, prednisone, and immune checkpoint inhibitor.
paragraph_108	Pulmonology evaluated sarcoidosis after chest imaging showed hilar lymphadenopathy. Bronchoscopy with biopsy found noncaseating granulomas, and prednisone was prescribed for worsening cough.	C0036202|C0456973|C0006290|C0032952|C0010200	Sarcoidosis paragraph should retrieve sarcoidosis, hilar lymphadenopathy, bronchoscopy, prednisone, and cough.
paragraph_109	Primary hyperparathyroidism caused hypercalcemia and recurrent nephrolithiasis. Parathyroid hormone was elevated, and endocrine surgery planned parathyroidectomy.	C0221002|C0020437|C0392525|C0030520|C0079989	Endocrine surgery paragraph should retrieve primary hyperparathyroidism, hypercalcemia, nephrolithiasis, parathyroid hormone, and parathyroidectomy.
paragraph_110	A premature newborn had neonatal respiratory distress with grunting and low oxygen saturation. Chest radiograph supported respiratory distress syndrome, surfactant was given, and continuous positive airway pressure was continued.	C4281993|C0035220|C0038891|C0199451|C3842377|C0523807	Neonatal respiratory paragraph should retrieve neonatal respiratory distress, respiratory distress syndrome, surfactant, CPAP, chest radiograph, and oxygen saturation measurement.
paragraph_111	Gestational diabetes was diagnosed after an abnormal oral glucose tolerance test. Insulin was started because fasting glucose remained high, and obstetrics monitored for fetal macrosomia.	C0085207|C0029161|C0021641|C0158915|C0392201	Pregnancy diabetes paragraph should retrieve gestational diabetes, oral glucose tolerance test, insulin, macrosomia, and glucose measurement.
paragraph_112	Addiction medicine treated opioid use disorder after fentanyl use and withdrawal symptoms. Buprenorphine naloxone was initiated after a urine drug screen confirmed fentanyl exposure.	C4324621|C0015846|C2825032|C0006405|C0027358|C0202274	Addiction medicine paragraph should retrieve opioid use disorder, fentanyl, withdrawal, buprenorphine, naloxone, and urine drug screen.
paragraph_113	Nephrology suspected ANCA-associated vasculitis after hematuria, rising creatinine, and glomerulonephritis on renal biopsy. Rituximab and high dose steroids were started.	C2717865|C0018965|C0201975|C0017658|C0393022	Renal vasculitis paragraph should retrieve ANCA-associated vasculitis, hematuria, creatinine measurement, glomerulonephritis, and rituximab.
paragraph_114	Prostate cancer follow up showed rising prostate-specific antigen with new bone metastases. Leuprolide was started as androgen deprivation therapy before radiation oncology consultation.	C0376358|C0138741|C0153690|C0085272|C0279492	Prostate oncology paragraph should retrieve prostate cancer, PSA, bone metastases, leuprolide, and androgen deprivation therapy.
paragraph_115	Rheumatology diagnosed ankylosing spondylitis in a young man with inflammatory back pain, sacroiliitis, positive HLA-B27, and recurrent uveitis. Adalimumab was prescribed after NSAIDs failed.	C0038013|C0574960|C0019740|C0042164|C1122087	Spondyloarthritis paragraph should retrieve ankylosing spondylitis, sacroiliitis, HLA-B27, uveitis, and adalimumab.
paragraph_116	Pulmonary clinic followed interstitial lung disease with progressive pulmonary fibrosis, honeycombing on computed tomography, and reduced diffusing capacity. Pirfenidone was started while oxygen need was reassessed.	C0206062|C0034069|C0241984|C1280474|C0298067	Interstitial lung disease paragraph should retrieve ILD, pulmonary fibrosis, honeycombing, diffusing capacity, and pirfenidone.
paragraph_117	Search: tearing chest pain radiating to the back, CTA shows aortic dissection. Emergency team started esmolol and nicardipine while cardiothoracic surgery evaluated for repair.	C0340643|C1536105|C0008031|C0116569|C0028005|C2242990	Aortic dissection search paragraph should retrieve aortic dissection, CTA, chest pain, esmolol, nicardipine, and cardiothoracic surgery.
paragraph_118	Search: ruptured abdominal aortic aneurysm with hypotension. Vascular surgery prepared endovascular aneurysm repair after computed tomography showed aortic aneurysm rupture.	C0265012|C0020649|C4763880	Ruptured AAA paragraph should retrieve the specific ruptured abdominal aortic aneurysm concept, hypotension, and EVAR; broader abdominal aortic aneurysm and aortic aneurysm rupture are acceptable alternatives but should not outrank the specific concept.
paragraph_119	Search: acute limb ischemia with cold foot and absent pulses. Angiography was ordered, heparin was started, and vascular surgery planned thrombectomy.	C4049535|C0002978|C0019134|C0162578|C0042381	Acute limb ischemia paragraph should retrieve acute limb ischemia, angiography, heparin, thrombectomy, and vascular surgery.
paragraph_120	Search: family history of breast cancer and family history of ovarian cancer. Genetic counseling ordered BRCA1 and BRCA2 testing, and risk reducing mastectomy plus salpingo-oophorectomy were discussed.	C0559119|C0490017|C0017382|C0376571|C0598034|C0024881|C0036132	Family history and inherited cancer risk paragraph should retrieve family history, genetic counseling, BRCA genes, and risk-reducing procedures.
paragraph_121	Search: missed insulin because of cost and transportation barriers, now diabetic ketoacidosis. The patient reported homelessness and food insecurity, and case management addressed medication nonadherence.	C0011880|C0021641|C0237154|C3494174|C1948143|C0085971|C0746935	Social determinants paragraph should retrieve DKA, insulin, homelessness, food insecurity, transportation barrier, case management, and medication nonadherence.
paragraph_122	Search: anorexia nervosa with hypokalemia and prolonged QT interval. Refeeding syndrome risk prompted thiamine and phosphorus measurement during nutrition restart.	C0003125|C0020621|C0151878|C0860549|C0039840|C0202178	Eating disorder paragraph should retrieve anorexia nervosa, hypokalemia, prolonged QT, refeeding syndrome, thiamine, and phosphorus measurement.
paragraph_123	Search: metastatic lung cancer with worsening dyspnea, hospice referral, and goals of care discussion. The patient chose do not resuscitate status, and morphine was prescribed for comfort.	C0153676|C0013404|C0085555|C2930505|C0582114|C0026549	Palliative care paragraph should retrieve metastatic lung cancer, dyspnea, hospice, goals of care, DNR, and morphine.
paragraph_124	Search: schizophrenia with auditory hallucinations after stopping risperidone. Psychiatry restarted risperidone and ordered hemoglobin A1c plus lipid panel for metabolic monitoring while watching for extrapyramidal symptoms.	C0036341|C0233762|C0073393|C0019018|C0200382|C0420187|C0234133	Psychiatry paragraph should retrieve schizophrenia, auditory hallucinations, risperidone, A1c, lipid panel, metabolic monitoring, and extrapyramidal symptoms.
paragraph_125	Search: CYP2C19 poor metabolizer on clopidogrel after percutaneous coronary intervention. Cardiology switched to ticagrelor because the pharmacogenomic result suggested poor clopidogrel response.	C1332828|C3845231|C0070166|C1532338|C1999375	Pharmacogenomics paragraph should retrieve CYP2C19, poor metabolizer, clopidogrel, PCI, and ticagrelor.
paragraph_126	Search: HIV patient needs abacavir but has positive HLA-B*5701 screening. The team avoided abacavir because of hypersensitivity reaction risk.	C0019693|C0663655|C0020517	Abacavir pharmacogenomics paragraph should retrieve HIV infection, abacavir, and hypersensitivity reaction while preserving HLA-B*5701 language.
paragraph_127	Search: pacemaker pocket infection with pacemaker lead vegetation on transesophageal echocardiography. Vancomycin was started and device removal was planned.	C0349645|C1283151|C0206054|C0042313|C0752250	Pacemaker infection paragraph should retrieve infected pacemaker, pacemaker lead, TEE, vancomycin, and device removal.
paragraph_128	Search: ventriculoperitoneal shunt malfunction with headache and vomiting in a child with hydrocephalus. Computed tomography of head was ordered and neurosurgery was consulted.	C1096406|C0018681|C0042963|C0020255|C0202691|C0524850	VP shunt paragraph should retrieve VP shunt malfunction, headache, vomiting, hydrocephalus, head CT, and neurosurgery.
paragraph_129	Search: ESBL Escherichia coli urinary tract infection. Antimicrobial susceptibility test showed resistance to ceftriaxone, so ertapenem was used and nitrofurantoin was considered for stepdown.	C1444097|C0042029|C0201179|C1120106|C0028156	Resistant UTI paragraph should retrieve ESBL E. coli, UTI, susceptibility test, ertapenem, and nitrofurantoin.
paragraph_130	Search: vancomycin resistant Enterococcus faecium bacteremia from a central line. Blood culture was positive, and linezolid or daptomycin therapy was discussed.	C1265175|C0085495|C0004610|C0200949|C0663241|C0057144	VRE bacteremia paragraph should retrieve VRE, Enterococcus faecium, bacteremia, blood culture, linezolid, and daptomycin.
paragraph_131	Search: preventive care due for breast cancer screening and cervical cancer screening. Mammography, Pap smear, human papillomavirus test, and colonoscopy were reviewed.	C0281182|C0281187|C0024671|C0079104|C1654909|C0009378	Screening paragraph should retrieve breast/cervical cancer screening, mammography, Pap smear, HPV test, and colonoscopy.	C0030768|C0206488|C1709941|C3846076|C0541653|C0206176|C0730229|C5418818
paragraph_132	Search: frailty with recurrent falls and trouble with activities of daily living. Physical therapy recommended a walker device and discharge planning considered skilled nursing facility placement.	C0424594|C0085639|C2242847|C0949766|C0043016|C0012622	Frailty paragraph should retrieve frailty, falls, ADLs, physical therapy, walker device, and discharge planning.
paragraph_133	Search: domestic violence disclosure with depression and unsafe housing. Clinic documented intimate partner violence, safety planning, and social work referral.	C0206073|C0011570	Domestic violence paragraph should retrieve domestic violence and depression while testing social-risk language.
paragraph_134	Status migrainosus is one of the recognized complications of migraine with or without aura, defined as a persistent debilitating migraine attack lasting for more than 72 hours with little reprieve, leading to functional disability. Treatment options include subcutaneous sumatriptan, parenteral dopamine receptor antagonists, nonsteroidal anti-inflammatories, acetaminophen, magnesium sulfate, dihydroergotamine, antiepileptics, corticosteroids, and anesthetic agents.	C0338489|C0154723|C0338480|C0075632|C0242702|C0003211|C0000970|C0024480|C0012291	Status migrainosus paragraph should retrieve status migrainosus, migraine with aura, migraine without aura, sumatriptan, dopamine receptor antagonists, NSAIDs, acetaminophen, magnesium sulfate, and dihydroergotamine from long prose.
paragraph_135	Search: pleuritic chest pain and dyspnea after long flight. CT angiography showed pulmonary embolism and leg ultrasound found deep vein thrombosis, so apixaban was started.	C0034065|C0013404|C1536105|C0149871|C1831808	Pulmonary embolism search paragraph should retrieve pulmonary embolism, dyspnea, CT angiography, DVT, and apixaban.
paragraph_136	Search: acute ischemic stroke with aphasia and right facial droop. CT angiography showed large vessel occlusion, tenecteplase was given, and mechanical thrombectomy was planned.	C0948008|C0003537|C1536105|C0872913|C4534538	Stroke search paragraph should retrieve ischemic stroke, aphasia, CT angiography, tenecteplase, and mechanical thrombectomy.
paragraph_137	Search: asthma exacerbation with wheezing, shortness of breath, and low oxygen saturation. Nebulized albuterol and prednisone were given while pulse oximetry was monitored.	C0349790|C0043144|C0013404|C0523807|C0001927|C0032952|C0034108	Asthma exacerbation paragraph should retrieve asthma exacerbation, wheezing, dyspnea, oxygen saturation, albuterol, prednisone, and pulse oximetry.
paragraph_138	Search: postpartum hemorrhage after delivery from uterine atony. Oxytocin was administered and blood transfusion was prepared because hemoglobin dropped.	C0032797|C0042135|C0030095|C0005841|C0019046	Postpartum hemorrhage paragraph should retrieve postpartum hemorrhage, uterine atony, oxytocin, blood transfusion, and hemoglobin measurement.
paragraph_139	Search: child with fever, otalgia, and bulging tympanic membrane. Acute otitis media was diagnosed, and amoxicillin was prescribed.	C0015967|C0013456|C0041445|C0271429|C0002645	Acute otitis media search paragraph should retrieve fever, ear pain, tympanic membrane, acute otitis media, and amoxicillin.
paragraph_140	Search: acute kidney injury with hyperkalemia after lisinopril dose increase. Electrocardiogram showed peaked T waves, sodium zirconium cyclosilicate was given, and nephrology held lisinopril.	C2609414|C0020461|C0065374|C1623258|C4045824	AKI hyperkalemia search paragraph should retrieve acute kidney injury, hyperkalemia, lisinopril, electrocardiogram/T-wave finding, and sodium zirconium cyclosilicate.
paragraph_141	He reports watery diarrhea after recent antibiotic use.	C0578159|C0011991|C0003232	Antibiotic-associated watery diarrhea should retrieve antibiotic-associated diarrhea, diarrhea, and antibiotics without oncology drug classes or unrelated surgery recovery concepts.	C0003392|C0362063|C5197734
paragraph_142	A review article summarized status migrainosus as a persistent migraine attack lasting more than 72 hours and discussed treatment with subcutaneous sumatriptan, nonsteroidal anti-inflammatory drugs, acetaminophen, magnesium sulfate, and dihydroergotamine.	C0338489|C0075632|C0003211|C0000970|C0024480|C0012291	Review-article wording should retrieve the migraine condition and treatments without treating the word review as peer-review metadata.	C0030768|C0206488|C1709941|C3846076|C0541653|C0206176|C0730229|C5418818
paragraph_143	Medication reconciliation reviewed diabetes mellitus, hypertension, warfarin, insulin, and lisinopril before discharge.	C0011849|C0020538|C0043031|C0021641|C0065374	Medication-review wording should retrieve the actual conditions and drugs without returning peer-review or chart-review administrative concepts.	C0030768|C0206488|C1709941|C3846076|C0541653|C0206176|C0730229|C5418818
paragraph_144	Anticoagulation clinic reviewed supratherapeutic INR with epistaxis after warfarin dose changes, administered vitamin K, and scheduled repeat INR testing.	C4049341|C0525032|C0043031|C0042878|C0014591	Anticoagulation review wording should retrieve INR, warfarin, vitamin K, and epistaxis without administrative review concepts.	C0030768|C0206488|C1709941|C3846076|C0541653|C0206176|C0730229|C5418818
paragraph_145	After recent antibiotic use, stool testing was ordered for watery diarrhea and antibiotic-associated diarrhea; oral vancomycin was considered if Clostridioides difficile was confirmed.	C0578159|C0011991|C0003232|C0042313|C0343386	Antibiotic-associated diarrhea wording should retrieve C. difficile infection when explicitly named and avoid broad oncology drug classes, broad bacteria, and confirmation-status findings.	C0003392|C0004611|C0750484|C0205420|C0439093
paragraph_146	Blood culture grew methicillin resistant Staphylococcus aureus in a patient with sepsis and hypotension, so vancomycin was started while source control was planned.	C1265292|C0343401|C0200949|C0243026|C0020649|C0042313	MRSA sepsis wording should retrieve MRSA/MRSA infection, blood culture, sepsis, hypotension, and vancomycin without returning broad bacteria or ordinary source/control fragments.	C0004611|C0449416|C0308718|C3274648|C0243148
paragraph_147	Chart review described chronic obstructive pulmonary disease exacerbation with dyspnea after a viral illness; prednisone and azithromycin were prescribed while oxygen saturation was monitored.	C0024117|C0740304|C0013404|C0032952|C0052796|C0523807	COPD chart-review wording should retrieve COPD, COPD exacerbation, dyspnea, prednisone, azithromycin, and oxygen saturation without peer-review or chart-device artifacts.	C0030768|C0206488|C1709941|C3846076|C0541653|C0206176|C0730229|C5418818|C0007963
paragraph_148	Ultrasonography confirmed lower leg cellulitis with a fluctuant abscess; incision and drainage was performed and cephalexin was prescribed.	C0007642|C0000833|C0041618|C0152277|C0007716	Cellulitis-confirmed wording should retrieve the infection, abscess, ultrasound, drainage, and cephalexin without confirmation-status findings.	C0750484|C0205420
paragraph_149	During admission for acute decompensated heart failure with reduced ejection fraction, the patient developed rising creatinine after intravenous furosemide and contrast CT angiography performed for suspected pulmonary embolism. Brain natriuretic peptide was elevated, echocardiography showed an ejection fraction near 25 percent, and renal ultrasound showed no hydronephrosis. Lisinopril was held while spironolactone and empagliflozin were discussed for guideline-directed therapy after acute kidney injury improved.	C0018801|C3839346|C2609414|C0034065|C0016860|C0065374|C0037982|C3490348	Long cardiology/nephrology paragraph should retrieve HFrEF, AKI, PE, furosemide, lisinopril, spironolactone, and empagliflozin without overfocusing on broad imaging terms.
paragraph_150	Pathology from a lung biopsy showed non small cell lung adenocarcinoma with an EGFR exon 19 deletion, high PD-L1 expression, and no ALK rearrangement. Staging MRI demonstrated small brain metastases, but the patient had no seizures or focal neurologic deficit. Oncology started osimertinib instead of platinum chemotherapy and planned surveillance imaging to assess progression free survival.	C0007131|C1414313|C4058811|C0220650|C0242792|C0032207|C0189485	Long oncology paragraph should retrieve NSCLC, EGFR, osimertinib, brain metastases, progression-free survival, platinum chemotherapy, and lung biopsy while respecting negated seizure/deficit.
paragraph_151	After recent clindamycin and ceftriaxone exposure for cellulitis, the patient reported ten watery stools daily with cramping abdominal pain, leukocytosis, and a rising creatinine. Stool nucleic acid testing was positive for Clostridioides difficile toxin gene, while ova and parasite testing was negative. The team diagnosed antibiotic associated diarrhea from C. difficile infection, started oral vancomycin, and avoided loperamide because ileus and toxic megacolon were concerns.	C0578159|C0011991|C0343386|C0042313|C0007642|C0007561|C0201975	Long infectious diarrhea paragraph should retrieve antibiotic-associated diarrhea, diarrhea, C. difficile infection, vancomycin, cellulitis, ceftriaxone, and creatinine while avoiding broad oncology drug classes and broad bacteria.	C0003392|C0004611
paragraph_152	A pregnant patient with systemic lupus erythematosus and prior lupus nephritis presented at 31 weeks with severe range blood pressure, headache, edema, and worsening proteinuria. Complement C3 was low and double stranded DNA antibody was positive, raising concern for a lupus flare, but thrombocytopenia and elevated liver enzymes favored preeclampsia with severe features. Magnesium sulfate and labetalol were started while nephrology and obstetrics debated renal biopsy versus delivery.	C0024141|C0024143|C0032914|C0033687|C0024480|C0022860|C0009506|C0919679	Long obstetric rheumatology paragraph should retrieve SLE, lupus nephritis, preeclampsia, proteinuria, magnesium sulfate, labetalol, complement C3, and double stranded DNA antibody.
paragraph_153	A patient with acute ischemic stroke arrived with acute aphasia, right facial droop, neglect, and left gaze preference after being found down at home. Noncontrast head CT showed no hemorrhage, CT angiography showed a left middle cerebral artery large vessel occlusion, and CT perfusion demonstrated salvageable penumbra. Tenecteplase was administered before mechanical thrombectomy, and later telemetry revealed atrial fibrillation requiring anticoagulation with apixaban.	C0948008|C0003537|C1536105|C0872913|C4534538|C0004238|C1831808|C0427055	Long stroke paragraph should retrieve ischemic stroke, aphasia, CTA, tenecteplase, mechanical thrombectomy, atrial fibrillation, apixaban, and facial droop while respecting no hemorrhage.
paragraph_154	The ICU team treated COVID-19 pneumonia complicated by acute respiratory distress syndrome, septic shock, and acute kidney injury. The patient required low tidal volume mechanical ventilation, prone positioning, norepinephrine, lactate monitoring, and broad spectrum antibiotics while blood cultures were pending. When cultures grew methicillin resistant Staphylococcus aureus, vancomycin was continued and remdesivir was stopped after liver transaminases increased.	C5203670|C0035222|C0036983|C2609414|C0199470|C4551696|C0028351|C0202115|C1265292|C0042313|C4726677	Long ICU paragraph should retrieve COVID-19, ARDS, septic shock, AKI, ventilation, prone positioning, norepinephrine, lactate, MRSA, vancomycin, and remdesivir.
paragraph_155	After percutaneous coronary intervention with drug eluting stent placement, pharmacogenomic testing showed the patient was a CYP2C19 poor metabolizer with reduced clopidogrel activation. Cardiology switched from clopidogrel to ticagrelor, while infectious disease separately reviewed HIV therapy and avoided abacavir because HLA-B*5701 screening showed hypersensitivity reaction risk. The note emphasized that the pharmacogenomic findings predicted drug response rather than a new diagnosis.	C1532338|C1332828|C3845231|C0070166|C1999375|C0019693|C0663655|C0020517	Long pharmacogenomics paragraph should retrieve PCI, CYP2C19, poor metabolizer, clopidogrel, ticagrelor, HIV, abacavir, and hypersensitivity risk without treating pharmacogenomic result as a disease.
paragraph_156	In a randomized placebo controlled trial of adults with type 2 diabetes and chronic kidney disease, semaglutide reduced hemoglobin A1c and body weight while investigators monitored albuminuria, estimated glomerular filtration rate, nausea, and severe hypoglycemia as safety outcomes.	C3885068|C0019018|C1561643|C0011860|C4523945	Diabetes kidney outcomes trial wording should retrieve semaglutide, A1c, CKD, type 2 diabetes, and severe hypoglycemia without over-returning generic outcome/status concepts.	C0683954|C1547299|C0012634|C0332147
paragraph_157	A multicenter cohort study of Crohn disease used colonoscopy, fecal calprotectin, and magnetic resonance enterography to classify active ileitis and perianal fistula before comparing infliximab dose escalation with usual care.	C0010346|C0009378|C0016169|C0666743	Crohn cohort-method wording should retrieve Crohn disease, colonoscopy, perianal fistula, and infliximab without mistaking cohort-study language for a finding.	C0035820|C0009247|C0332147
paragraph_158	A systematic review of immune checkpoint inhibitor toxicity found that pembrolizumab and nivolumab were associated with immune mediated colitis, watery diarrhea, and corticosteroid treatment; colonoscopy was commonly used to confirm colitis severity.	C3658706|C4684977|C4761223|C0011991|C0001617|C0009378|C0009319	Immunotherapy systematic-review wording should retrieve checkpoint inhibitor therapy, pembrolizumab, immune-mediated colitis, diarrhea, corticosteroids, colonoscopy, and colitis without peer-review artifacts.	C0030768|C0206488|C1709941|C3846076|C0541653|C0206176|C0730229|C5418818
paragraph_159	A pharmacogenomics manuscript reported that CYP2C19 loss of function alleles and poor metabolizer status predicted reduced clopidogrel activation after percutaneous coronary intervention; switching to ticagrelor reduced recurrent ischemic events in the high risk subgroup.	C1332828|C3845231|C0070166|C1999375|C1532338|NEW8955984	Pharmacogenomics manuscript wording should retrieve CYP2C19, poor metabolizer status, clopidogrel, ticagrelor, PCI, and recurrent ischemia without treating the genotype as a disease diagnosis.	C0332147|C0683954
paragraph_160	A narrative review described status migrainosus as a disabling migraine attack lasting longer than 72 hours and summarized acute treatment with subcutaneous sumatriptan, nonsteroidal anti inflammatory drugs, acetaminophen, magnesium sulfate, corticosteroids, and dihydroergotamine.	C0338489|C0149931|C0075632|C0003211|C0000970|C0024480|C0012291	Migraine review wording should retrieve status migrainosus, migraine, and acute therapies without returning peer-review administrative concepts.	C0030768|C0206488|C1709941|C3846076|C0541653|C0206176|C0730229|C5418818
paragraph_161	A phase 3 oncology abstract enrolled patients with EGFR mutated non small cell lung cancer and untreated brain metastases. Osimertinib improved progression free survival compared with platinum chemotherapy, while subgroup analyses reported benefit in participants with exon 19 deletion and no baseline seizures.	C0007131|C1414313|C4058811|C0220650|C0242792|C0032207	Oncology abstract wording should retrieve NSCLC, EGFR, osimertinib, brain metastases, progression-free survival, and platinum chemotherapy while respecting negated seizures.	C0036572|C0332147
